file_name,label
real/file1121_16k_norm_mono_silence,bonafide
fake/file779_16k_norm_mono_silence,spoof
real/file626_16k_norm_mono_silence,bonafide
fake/file1694_16k_norm_mono_silence,spoof
real/file1830_16k_norm_mono_silence,bonafide
fake/file1999_16k_norm_mono_silence,spoof
real/file1787_16k_norm_mono_silence,bonafide
fake/file1062_16k_norm_mono_silence,spoof
real/file686_16k_norm_mono_silence,bonafide
fake/file669_16k_norm_mono_silence,spoof
real/file918_16k_norm_mono_silence,bonafide
fake/file804_16k_norm_mono_silence,spoof
real/file319_16k_norm_mono_silence,bonafide
fake/file403_16k_norm_mono_silence,spoof
real/file2039_16k_norm_mono_silence,bonafide
fake/file99_16k_norm_mono_silence,spoof
real/file1709_16k_norm_mono_silence,bonafide
fake/file982_16k_norm_mono_silence,spoof
real/file1439_16k_norm_mono_silence,bonafide
fake/file1779_16k_norm_mono_silence,spoof
real/file1815_16k_norm_mono_silence,bonafide
fake/file1996_16k_norm_mono_silence,spoof
real/file1700_16k_norm_mono_silence,bonafide
fake/file343_16k_norm_mono_silence,spoof
real/file598_16k_norm_mono_silence,bonafide
fake/file1697_16k_norm_mono_silence,spoof
real/file1357_16k_norm_mono_silence,bonafide
fake/file1984_16k_norm_mono_silence,spoof
real/file221_16k_norm_mono_silence,bonafide
fake/file230_16k_norm_mono_silence,spoof
real/file156_16k_norm_mono_silence,bonafide
fake/file1013_16k_norm_mono_silence,spoof
real/file389_16k_norm_mono_silence,bonafide
fake/file1256_16k_norm_mono_silence,spoof
real/file1475_16k_norm_mono_silence,bonafide
fake/file1175_16k_norm_mono_silence,spoof
real/file1909_16k_norm_mono_silence,bonafide
fake/file28_16k_norm_mono_silence,spoof
real/file1898_16k_norm_mono_silence,bonafide
fake/file1601_16k_norm_mono_silence,spoof
real/file1866_16k_norm_mono_silence,bonafide
fake/file1748_16k_norm_mono_silence,spoof
real/file1500_16k_norm_mono_silence,bonafide
fake/file2193_16k_norm_mono_silence,spoof
real/file1369_16k_norm_mono_silence,bonafide
fake/file2154_16k_norm_mono_silence,spoof
real/file1386_16k_norm_mono_silence,bonafide
fake/file231_16k_norm_mono_silence,spoof
real/file1512_16k_norm_mono_silence,bonafide
fake/file1264_16k_norm_mono_silence,spoof
real/file2101_16k_norm_mono_silence,bonafide
fake/file1977_16k_norm_mono_silence,spoof
real/file1025_16k_norm_mono_silence,bonafide
fake/file2364_16k_norm_mono_silence,spoof
real/file1330_16k_norm_mono_silence,bonafide
fake/file2058_16k_norm_mono_silence,spoof
real/file1180_16k_norm_mono_silence,bonafide
fake/file292_16k_norm_mono_silence,spoof
real/file2107_16k_norm_mono_silence,bonafide
fake/file329_16k_norm_mono_silence,spoof
real/file1037_16k_norm_mono_silence,bonafide
fake/file1412_16k_norm_mono_silence,spoof
real/file796_16k_norm_mono_silence,bonafide
fake/file792_16k_norm_mono_silence,spoof
real/file118_16k_norm_mono_silence,bonafide
fake/file1938_16k_norm_mono_silence,spoof
real/file17_16k_norm_mono_silence,bonafide
fake/file2004_16k_norm_mono_silence,spoof
real/file961_16k_norm_mono_silence,bonafide
fake/file1468_16k_norm_mono_silence,spoof
real/file1688_16k_norm_mono_silence,bonafide
fake/file515_16k_norm_mono_silence,spoof
real/file2111_16k_norm_mono_silence,bonafide
fake/file2223_16k_norm_mono_silence,spoof
real/file1783_16k_norm_mono_silence,bonafide
fake/file594_16k_norm_mono_silence,spoof
real/file806_16k_norm_mono_silence,bonafide
fake/file399_16k_norm_mono_silence,spoof
real/file1097_16k_norm_mono_silence,bonafide
fake/file742_16k_norm_mono_silence,spoof
real/file2017_16k_norm_mono_silence,bonafide
fake/file1146_16k_norm_mono_silence,spoof
real/file1168_16k_norm_mono_silence,bonafide
fake/file1594_16k_norm_mono_silence,spoof
real/file506_16k_norm_mono_silence,bonafide
fake/file947_16k_norm_mono_silence,spoof
real/file1061_16k_norm_mono_silence,bonafide
fake/file1444_16k_norm_mono_silence,spoof
real/file1451_16k_norm_mono_silence,bonafide
fake/file122_16k_norm_mono_silence,spoof
real/file223_16k_norm_mono_silence,bonafide
fake/file1639_16k_norm_mono_silence,spoof
real/file1957_16k_norm_mono_silence,bonafide
fake/file2216_16k_norm_mono_silence,spoof
real/file721_16k_norm_mono_silence,bonafide
fake/file2191_16k_norm_mono_silence,spoof
real/file1522_16k_norm_mono_silence,bonafide
fake/file2003_16k_norm_mono_silence,spoof
real/file2072_16k_norm_mono_silence,bonafide
fake/file855_16k_norm_mono_silence,spoof
real/file1128_16k_norm_mono_silence,bonafide
fake/file2108_16k_norm_mono_silence,spoof
real/file1912_16k_norm_mono_silence,bonafide
fake/file37_16k_norm_mono_silence,spoof
real/file1828_16k_norm_mono_silence,bonafide
fake/file1183_16k_norm_mono_silence,spoof
real/file1578_16k_norm_mono_silence,bonafide
fake/file1985_16k_norm_mono_silence,spoof
real/file308_16k_norm_mono_silence,bonafide
fake/file2090_16k_norm_mono_silence,spoof
real/file188_16k_norm_mono_silence,bonafide
fake/file481_16k_norm_mono_silence,spoof
real/file1107_16k_norm_mono_silence,bonafide
fake/file331_16k_norm_mono_silence,spoof
real/file592_16k_norm_mono_silence,bonafide
fake/file1091_16k_norm_mono_silence,spoof
real/file578_16k_norm_mono_silence,bonafide
fake/file430_16k_norm_mono_silence,spoof
real/file678_16k_norm_mono_silence,bonafide
fake/file551_16k_norm_mono_silence,spoof
real/file970_16k_norm_mono_silence,bonafide
fake/file1650_16k_norm_mono_silence,spoof
real/file29_16k_norm_mono_silence,bonafide
fake/file60_16k_norm_mono_silence,spoof
real/file1717_16k_norm_mono_silence,bonafide
fake/file2044_16k_norm_mono_silence,spoof
real/file1635_16k_norm_mono_silence,bonafide
fake/file2296_16k_norm_mono_silence,spoof
real/file1255_16k_norm_mono_silence,bonafide
fake/file1319_16k_norm_mono_silence,spoof
real/file1682_16k_norm_mono_silence,bonafide
fake/file97_16k_norm_mono_silence,spoof
real/file894_16k_norm_mono_silence,bonafide
fake/file155_16k_norm_mono_silence,spoof
real/file602_16k_norm_mono_silence,bonafide
fake/file2085_16k_norm_mono_silence,spoof
real/file1849_16k_norm_mono_silence,bonafide
fake/file1859_16k_norm_mono_silence,spoof
real/file1531_16k_norm_mono_silence,bonafide
fake/file1668_16k_norm_mono_silence,spoof
real/file1341_16k_norm_mono_silence,bonafide
fake/file1764_16k_norm_mono_silence,spoof
real/file1139_16k_norm_mono_silence,bonafide
fake/file943_16k_norm_mono_silence,spoof
real/file91_16k_norm_mono_silence,bonafide
fake/file2172_16k_norm_mono_silence,spoof
real/file437_16k_norm_mono_silence,bonafide
fake/file2143_16k_norm_mono_silence,spoof
real/file295_16k_norm_mono_silence,bonafide
fake/file250_16k_norm_mono_silence,spoof
real/file1316_16k_norm_mono_silence,bonafide
fake/file1121_16k_norm_mono_silence,spoof
real/file899_16k_norm_mono_silence,bonafide
fake/file626_16k_norm_mono_silence,spoof
real/file1449_16k_norm_mono_silence,bonafide
fake/file1830_16k_norm_mono_silence,spoof
real/file109_16k_norm_mono_silence,bonafide
fake/file1787_16k_norm_mono_silence,spoof
real/file995_16k_norm_mono_silence,bonafide
fake/file686_16k_norm_mono_silence,spoof
real/file1488_16k_norm_mono_silence,bonafide
fake/file918_16k_norm_mono_silence,spoof
real/file144_16k_norm_mono_silence,bonafide
fake/file319_16k_norm_mono_silence,spoof
real/file1367_16k_norm_mono_silence,bonafide
fake/file2039_16k_norm_mono_silence,spoof
real/file821_16k_norm_mono_silence,bonafide
fake/file1709_16k_norm_mono_silence,spoof
real/file1517_16k_norm_mono_silence,bonafide
fake/file1439_16k_norm_mono_silence,spoof
real/file1189_16k_norm_mono_silence,bonafide
fake/file1815_16k_norm_mono_silence,spoof
real/file1089_16k_norm_mono_silence,bonafide
fake/file1700_16k_norm_mono_silence,spoof
real/file128_16k_norm_mono_silence,bonafide
fake/file598_16k_norm_mono_silence,spoof
real/file1665_16k_norm_mono_silence,bonafide
fake/file1357_16k_norm_mono_silence,spoof
real/file724_16k_norm_mono_silence,bonafide
fake/file221_16k_norm_mono_silence,spoof
real/file2010_16k_norm_mono_silence,bonafide
fake/file156_16k_norm_mono_silence,spoof
real/file466_16k_norm_mono_silence,bonafide
fake/file2314_16k_norm_mono_silence,spoof
real/file2227_16k_norm_mono_silence,bonafide
fake/file389_16k_norm_mono_silence,spoof
real/file1747_16k_norm_mono_silence,bonafide
fake/file1475_16k_norm_mono_silence,spoof
real/file1624_16k_norm_mono_silence,bonafide
fake/file1909_16k_norm_mono_silence,spoof
real/file831_16k_norm_mono_silence,bonafide
fake/file1898_16k_norm_mono_silence,spoof
real/file1951_16k_norm_mono_silence,bonafide
fake/file1866_16k_norm_mono_silence,spoof
real/file317_16k_norm_mono_silence,bonafide
fake/file1500_16k_norm_mono_silence,spoof
real/file1864_16k_norm_mono_silence,bonafide
fake/file1369_16k_norm_mono_silence,spoof
real/file423_16k_norm_mono_silence,bonafide
fake/file1386_16k_norm_mono_silence,spoof
real/file517_16k_norm_mono_silence,bonafide
fake/file1512_16k_norm_mono_silence,spoof
real/file1176_16k_norm_mono_silence,bonafide
fake/file2101_16k_norm_mono_silence,spoof
real/file1563_16k_norm_mono_silence,bonafide
fake/file1025_16k_norm_mono_silence,spoof
real/file1631_16k_norm_mono_silence,bonafide
fake/file2338_16k_norm_mono_silence,spoof
real/file1756_16k_norm_mono_silence,bonafide
fake/file1330_16k_norm_mono_silence,spoof
real/file1524_16k_norm_mono_silence,bonafide
fake/file1180_16k_norm_mono_silence,spoof
real/file829_16k_norm_mono_silence,bonafide
fake/file2107_16k_norm_mono_silence,spoof
real/file1477_16k_norm_mono_silence,bonafide
fake/file1037_16k_norm_mono_silence,spoof
real/file998_16k_norm_mono_silence,bonafide
fake/file796_16k_norm_mono_silence,spoof
real/file1379_16k_norm_mono_silence,bonafide
fake/file118_16k_norm_mono_silence,spoof
real/file1053_16k_norm_mono_silence,bonafide
fake/file17_16k_norm_mono_silence,spoof
real/file1501_16k_norm_mono_silence,bonafide
fake/file961_16k_norm_mono_silence,spoof
real/file839_16k_norm_mono_silence,bonafide
fake/file1688_16k_norm_mono_silence,spoof
real/file936_16k_norm_mono_silence,bonafide
fake/file2111_16k_norm_mono_silence,spoof
real/file1573_16k_norm_mono_silence,bonafide
fake/file1783_16k_norm_mono_silence,spoof
real/file1791_16k_norm_mono_silence,bonafide
fake/file806_16k_norm_mono_silence,spoof
real/file757_16k_norm_mono_silence,bonafide
fake/file1097_16k_norm_mono_silence,spoof
real/file1942_16k_norm_mono_silence,bonafide
fake/file2017_16k_norm_mono_silence,spoof
real/file2033_16k_norm_mono_silence,bonafide
fake/file1168_16k_norm_mono_silence,spoof
real/file2182_16k_norm_mono_silence,bonafide
fake/file506_16k_norm_mono_silence,spoof
real/file1237_16k_norm_mono_silence,bonafide
fake/file1061_16k_norm_mono_silence,spoof
real/file1796_16k_norm_mono_silence,bonafide
fake/file1451_16k_norm_mono_silence,spoof
real/file370_16k_norm_mono_silence,bonafide
fake/file223_16k_norm_mono_silence,spoof
real/file1591_16k_norm_mono_silence,bonafide
fake/file1957_16k_norm_mono_silence,spoof
real/file249_16k_norm_mono_silence,bonafide
fake/file2334_16k_norm_mono_silence,spoof
real/file2122_16k_norm_mono_silence,bonafide
fake/file721_16k_norm_mono_silence,spoof
real/file2061_16k_norm_mono_silence,bonafide
fake/file1522_16k_norm_mono_silence,spoof
real/file1236_16k_norm_mono_silence,bonafide
fake/file2072_16k_norm_mono_silence,spoof
real/file163_16k_norm_mono_silence,bonafide
fake/file1128_16k_norm_mono_silence,spoof
real/file1855_16k_norm_mono_silence,bonafide
fake/file2315_16k_norm_mono_silence,spoof
real/file1705_16k_norm_mono_silence,bonafide
fake/file1912_16k_norm_mono_silence,spoof
real/file1508_16k_norm_mono_silence,bonafide
fake/file1828_16k_norm_mono_silence,spoof
real/file1567_16k_norm_mono_silence,bonafide
fake/file1578_16k_norm_mono_silence,spoof
real/file1555_16k_norm_mono_silence,bonafide
fake/file308_16k_norm_mono_silence,spoof
real/file1441_16k_norm_mono_silence,bonafide
fake/file188_16k_norm_mono_silence,spoof
real/file1129_16k_norm_mono_silence,bonafide
fake/file1107_16k_norm_mono_silence,spoof
real/file963_16k_norm_mono_silence,bonafide
fake/file2282_16k_norm_mono_silence,spoof
real/file1891_16k_norm_mono_silence,bonafide
fake/file592_16k_norm_mono_silence,spoof
real/file166_16k_norm_mono_silence,bonafide
fake/file578_16k_norm_mono_silence,spoof
real/file224_16k_norm_mono_silence,bonafide
fake/file678_16k_norm_mono_silence,spoof
real/file2021_16k_norm_mono_silence,bonafide
fake/file970_16k_norm_mono_silence,spoof
real/file298_16k_norm_mono_silence,bonafide
fake/file29_16k_norm_mono_silence,spoof
real/file978_16k_norm_mono_silence,bonafide
fake/file1717_16k_norm_mono_silence,spoof
real/file985_16k_norm_mono_silence,bonafide
fake/file1635_16k_norm_mono_silence,spoof
real/file126_16k_norm_mono_silence,bonafide
fake/file1255_16k_norm_mono_silence,spoof
real/file1001_16k_norm_mono_silence,bonafide
fake/file1682_16k_norm_mono_silence,spoof
real/file1056_16k_norm_mono_silence,bonafide
fake/file894_16k_norm_mono_silence,spoof
real/file759_16k_norm_mono_silence,bonafide
fake/file602_16k_norm_mono_silence,spoof
real/file490_16k_norm_mono_silence,bonafide
fake/file1849_16k_norm_mono_silence,spoof
real/file48_16k_norm_mono_silence,bonafide
fake/file1531_16k_norm_mono_silence,spoof
real/file747_16k_norm_mono_silence,bonafide
fake/file1341_16k_norm_mono_silence,spoof
real/file362_16k_norm_mono_silence,bonafide
fake/file1139_16k_norm_mono_silence,spoof
real/file1797_16k_norm_mono_silence,bonafide
fake/file91_16k_norm_mono_silence,spoof
real/file1215_16k_norm_mono_silence,bonafide
fake/file437_16k_norm_mono_silence,spoof
real/file1997_16k_norm_mono_silence,bonafide
fake/file295_16k_norm_mono_silence,spoof
real/file222_16k_norm_mono_silence,bonafide
fake/file1316_16k_norm_mono_silence,spoof
real/file2121_16k_norm_mono_silence,bonafide
fake/file899_16k_norm_mono_silence,spoof
real/file2214_16k_norm_mono_silence,bonafide
fake/file1449_16k_norm_mono_silence,spoof
real/file1949_16k_norm_mono_silence,bonafide
fake/file109_16k_norm_mono_silence,spoof
real/file2249_16k_norm_mono_silence,bonafide
fake/file995_16k_norm_mono_silence,spoof
real/file1345_16k_norm_mono_silence,bonafide
fake/file1488_16k_norm_mono_silence,spoof
real/file2002_16k_norm_mono_silence,bonafide
fake/file144_16k_norm_mono_silence,spoof
real/file169_16k_norm_mono_silence,bonafide
fake/file1367_16k_norm_mono_silence,spoof
real/file1905_16k_norm_mono_silence,bonafide
fake/file821_16k_norm_mono_silence,spoof
real/file625_16k_norm_mono_silence,bonafide
fake/file1517_16k_norm_mono_silence,spoof
real/file699_16k_norm_mono_silence,bonafide
fake/file1189_16k_norm_mono_silence,spoof
real/file1029_16k_norm_mono_silence,bonafide
fake/file1089_16k_norm_mono_silence,spoof
real/file643_16k_norm_mono_silence,bonafide
fake/file128_16k_norm_mono_silence,spoof
real/file1622_16k_norm_mono_silence,bonafide
fake/file1665_16k_norm_mono_silence,spoof
real/file2139_16k_norm_mono_silence,bonafide
fake/file2320_16k_norm_mono_silence,spoof
real/file1725_16k_norm_mono_silence,bonafide
fake/file724_16k_norm_mono_silence,spoof
real/file1457_16k_norm_mono_silence,bonafide
fake/file2337_16k_norm_mono_silence,spoof
real/file1636_16k_norm_mono_silence,bonafide
fake/file2010_16k_norm_mono_silence,spoof
real/file882_16k_norm_mono_silence,bonafide
fake/file466_16k_norm_mono_silence,spoof
real/file2020_16k_norm_mono_silence,bonafide
fake/file2227_16k_norm_mono_silence,spoof
real/file1081_16k_norm_mono_silence,bonafide
fake/file1747_16k_norm_mono_silence,spoof
real/file650_16k_norm_mono_silence,bonafide
fake/file1624_16k_norm_mono_silence,spoof
real/file1310_16k_norm_mono_silence,bonafide
fake/file831_16k_norm_mono_silence,spoof
real/file521_16k_norm_mono_silence,bonafide
fake/file1951_16k_norm_mono_silence,spoof
real/file854_16k_norm_mono_silence,bonafide
fake/file317_16k_norm_mono_silence,spoof
real/file1272_16k_norm_mono_silence,bonafide
fake/file1864_16k_norm_mono_silence,spoof
real/file16_16k_norm_mono_silence,bonafide
fake/file423_16k_norm_mono_silence,spoof
real/file1342_16k_norm_mono_silence,bonafide
fake/file517_16k_norm_mono_silence,spoof
real/file729_16k_norm_mono_silence,bonafide
fake/file1176_16k_norm_mono_silence,spoof
real/file1211_16k_norm_mono_silence,bonafide
fake/file1563_16k_norm_mono_silence,spoof
real/file2028_16k_norm_mono_silence,bonafide
fake/file1631_16k_norm_mono_silence,spoof
real/file1673_16k_norm_mono_silence,bonafide
fake/file1756_16k_norm_mono_silence,spoof
real/file889_16k_norm_mono_silence,bonafide
fake/file1524_16k_norm_mono_silence,spoof
real/file1158_16k_norm_mono_silence,bonafide
fake/file829_16k_norm_mono_silence,spoof
real/file1169_16k_norm_mono_silence,bonafide
fake/file1477_16k_norm_mono_silence,spoof
real/file1267_16k_norm_mono_silence,bonafide
fake/file998_16k_norm_mono_silence,spoof
real/file1303_16k_norm_mono_silence,bonafide
fake/file1379_16k_norm_mono_silence,spoof
real/file2145_16k_norm_mono_silence,bonafide
fake/file1053_16k_norm_mono_silence,spoof
real/file1584_16k_norm_mono_silence,bonafide
fake/file1501_16k_norm_mono_silence,spoof
real/file1811_16k_norm_mono_silence,bonafide
fake/file839_16k_norm_mono_silence,spoof
real/file960_16k_norm_mono_silence,bonafide
fake/file936_16k_norm_mono_silence,spoof
real/file330_16k_norm_mono_silence,bonafide
fake/file1573_16k_norm_mono_silence,spoof
real/file1068_16k_norm_mono_silence,bonafide
fake/file1791_16k_norm_mono_silence,spoof
real/file670_16k_norm_mono_silence,bonafide
fake/file757_16k_norm_mono_silence,spoof
real/file1741_16k_norm_mono_silence,bonafide
fake/file1942_16k_norm_mono_silence,spoof
real/file826_16k_norm_mono_silence,bonafide
fake/file2033_16k_norm_mono_silence,spoof
real/file1712_16k_norm_mono_silence,bonafide
fake/file2182_16k_norm_mono_silence,spoof
real/file583_16k_norm_mono_silence,bonafide
fake/file1237_16k_norm_mono_silence,spoof
real/file595_16k_norm_mono_silence,bonafide
fake/file2299_16k_norm_mono_silence,spoof
real/file1833_16k_norm_mono_silence,bonafide
fake/file1796_16k_norm_mono_silence,spoof
real/file1925_16k_norm_mono_silence,bonafide
fake/file370_16k_norm_mono_silence,spoof
real/file921_16k_norm_mono_silence,bonafide
fake/file1591_16k_norm_mono_silence,spoof
real/file1753_16k_norm_mono_silence,bonafide
fake/file249_16k_norm_mono_silence,spoof
real/file1070_16k_norm_mono_silence,bonafide
fake/file2122_16k_norm_mono_silence,spoof
real/file652_16k_norm_mono_silence,bonafide
fake/file2061_16k_norm_mono_silence,spoof
real/file2059_16k_norm_mono_silence,bonafide
fake/file1236_16k_norm_mono_silence,spoof
real/file660_16k_norm_mono_silence,bonafide
fake/file163_16k_norm_mono_silence,spoof
real/file1224_16k_norm_mono_silence,bonafide
fake/file1855_16k_norm_mono_silence,spoof
real/file618_16k_norm_mono_silence,bonafide
fake/file1705_16k_norm_mono_silence,spoof
real/file1910_16k_norm_mono_silence,bonafide
fake/file1508_16k_norm_mono_silence,spoof
real/file2240_16k_norm_mono_silence,bonafide
fake/file1567_16k_norm_mono_silence,spoof
real/file208_16k_norm_mono_silence,bonafide
fake/file1555_16k_norm_mono_silence,spoof
real/file1523_16k_norm_mono_silence,bonafide
fake/file1441_16k_norm_mono_silence,spoof
real/file1943_16k_norm_mono_silence,bonafide
fake/file1129_16k_norm_mono_silence,spoof
real/file2157_16k_norm_mono_silence,bonafide
fake/file963_16k_norm_mono_silence,spoof
real/file980_16k_norm_mono_silence,bonafide
fake/file1891_16k_norm_mono_silence,spoof
real/file1554_16k_norm_mono_silence,bonafide
fake/file166_16k_norm_mono_silence,spoof
real/file853_16k_norm_mono_silence,bonafide
fake/file224_16k_norm_mono_silence,spoof
real/file1672_16k_norm_mono_silence,bonafide
fake/file2021_16k_norm_mono_silence,spoof
real/file955_16k_norm_mono_silence,bonafide
fake/file298_16k_norm_mono_silence,spoof
real/file873_16k_norm_mono_silence,bonafide
fake/file978_16k_norm_mono_silence,spoof
real/file637_16k_norm_mono_silence,bonafide
fake/file985_16k_norm_mono_silence,spoof
real/file1990_16k_norm_mono_silence,bonafide
fake/file126_16k_norm_mono_silence,spoof
real/file1048_16k_norm_mono_silence,bonafide
fake/file1001_16k_norm_mono_silence,spoof
real/file482_16k_norm_mono_silence,bonafide
fake/file1056_16k_norm_mono_silence,spoof
real/file2221_16k_norm_mono_silence,bonafide
fake/file759_16k_norm_mono_silence,spoof
real/file1474_16k_norm_mono_silence,bonafide
fake/file490_16k_norm_mono_silence,spoof
real/file1084_16k_norm_mono_silence,bonafide
fake/file48_16k_norm_mono_silence,spoof
real/file76_16k_norm_mono_silence,bonafide
fake/file747_16k_norm_mono_silence,spoof
real/file1850_16k_norm_mono_silence,bonafide
fake/file362_16k_norm_mono_silence,spoof
real/file848_16k_norm_mono_silence,bonafide
fake/file1797_16k_norm_mono_silence,spoof
real/file1249_16k_norm_mono_silence,bonafide
fake/file1215_16k_norm_mono_silence,spoof
real/file1727_16k_norm_mono_silence,bonafide
fake/file1997_16k_norm_mono_silence,spoof
real/file2253_16k_norm_mono_silence,bonafide
fake/file222_16k_norm_mono_silence,spoof
real/file862_16k_norm_mono_silence,bonafide
fake/file2359_16k_norm_mono_silence,spoof
real/file1832_16k_norm_mono_silence,bonafide
fake/file2121_16k_norm_mono_silence,spoof
real/file2158_16k_norm_mono_silence,bonafide
fake/file2214_16k_norm_mono_silence,spoof
real/file354_16k_norm_mono_silence,bonafide
fake/file1949_16k_norm_mono_silence,spoof
real/file1390_16k_norm_mono_silence,bonafide
fake/file2249_16k_norm_mono_silence,spoof
real/file1499_16k_norm_mono_silence,bonafide
fake/file1345_16k_norm_mono_silence,spoof
real/file1881_16k_norm_mono_silence,bonafide
fake/file2002_16k_norm_mono_silence,spoof
real/file383_16k_norm_mono_silence,bonafide
fake/file169_16k_norm_mono_silence,spoof
real/file2094_16k_norm_mono_silence,bonafide
fake/file2301_16k_norm_mono_silence,spoof
real/file932_16k_norm_mono_silence,bonafide
fake/file1905_16k_norm_mono_silence,spoof
real/file1157_16k_norm_mono_silence,bonafide
fake/file625_16k_norm_mono_silence,spoof
real/file1901_16k_norm_mono_silence,bonafide
fake/file699_16k_norm_mono_silence,spoof
real/file52_16k_norm_mono_silence,bonafide
fake/file1029_16k_norm_mono_silence,spoof
real/file261_16k_norm_mono_silence,bonafide
fake/file643_16k_norm_mono_silence,spoof
real/file1606_16k_norm_mono_silence,bonafide
fake/file1622_16k_norm_mono_silence,spoof
real/file1185_16k_norm_mono_silence,bonafide
fake/file2139_16k_norm_mono_silence,spoof
real/file2029_16k_norm_mono_silence,bonafide
fake/file1725_16k_norm_mono_silence,spoof
real/file426_16k_norm_mono_silence,bonafide
fake/file1457_16k_norm_mono_silence,spoof
real/file511_16k_norm_mono_silence,bonafide
fake/file1636_16k_norm_mono_silence,spoof
real/file273_16k_norm_mono_silence,bonafide
fake/file882_16k_norm_mono_silence,spoof
real/file672_16k_norm_mono_silence,bonafide
fake/file2020_16k_norm_mono_silence,spoof
real/file2190_16k_norm_mono_silence,bonafide
fake/file1081_16k_norm_mono_silence,spoof
real/file1543_16k_norm_mono_silence,bonafide
fake/file650_16k_norm_mono_silence,spoof
real/file2138_16k_norm_mono_silence,bonafide
fake/file1310_16k_norm_mono_silence,spoof
real/file2135_16k_norm_mono_silence,bonafide
fake/file521_16k_norm_mono_silence,spoof
real/file216_16k_norm_mono_silence,bonafide
fake/file854_16k_norm_mono_silence,spoof
real/file1530_16k_norm_mono_silence,bonafide
fake/file1272_16k_norm_mono_silence,spoof
real/file1757_16k_norm_mono_silence,bonafide
fake/file16_16k_norm_mono_silence,spoof
real/file630_16k_norm_mono_silence,bonafide
fake/file1342_16k_norm_mono_silence,spoof
real/file1945_16k_norm_mono_silence,bonafide
fake/file729_16k_norm_mono_silence,spoof
real/file457_16k_norm_mono_silence,bonafide
fake/file1211_16k_norm_mono_silence,spoof
real/file2149_16k_norm_mono_silence,bonafide
fake/file2028_16k_norm_mono_silence,spoof
real/file823_16k_norm_mono_silence,bonafide
fake/file1673_16k_norm_mono_silence,spoof
real/file1837_16k_norm_mono_silence,bonafide
fake/file889_16k_norm_mono_silence,spoof
real/file1812_16k_norm_mono_silence,bonafide
fake/file1158_16k_norm_mono_silence,spoof
real/file2007_16k_norm_mono_silence,bonafide
fake/file1169_16k_norm_mono_silence,spoof
real/file1927_16k_norm_mono_silence,bonafide
fake/file1267_16k_norm_mono_silence,spoof
real/file878_16k_norm_mono_silence,bonafide
fake/file1303_16k_norm_mono_silence,spoof
real/file1720_16k_norm_mono_silence,bonafide
fake/file2145_16k_norm_mono_silence,spoof
real/file1989_16k_norm_mono_silence,bonafide
fake/file1584_16k_norm_mono_silence,spoof
real/file1953_16k_norm_mono_silence,bonafide
fake/file1811_16k_norm_mono_silence,spoof
real/file2152_16k_norm_mono_silence,bonafide
fake/file960_16k_norm_mono_silence,spoof
real/file1145_16k_norm_mono_silence,bonafide
fake/file330_16k_norm_mono_silence,spoof
real/file1201_16k_norm_mono_silence,bonafide
fake/file1068_16k_norm_mono_silence,spoof
real/file815_16k_norm_mono_silence,bonafide
fake/file670_16k_norm_mono_silence,spoof
real/file1798_16k_norm_mono_silence,bonafide
fake/file1741_16k_norm_mono_silence,spoof
real/file597_16k_norm_mono_silence,bonafide
fake/file826_16k_norm_mono_silence,spoof
real/file1134_16k_norm_mono_silence,bonafide
fake/file1712_16k_norm_mono_silence,spoof
real/file1822_16k_norm_mono_silence,bonafide
fake/file583_16k_norm_mono_silence,spoof
real/file790_16k_norm_mono_silence,bonafide
fake/file595_16k_norm_mono_silence,spoof
real/file2181_16k_norm_mono_silence,bonafide
fake/file1833_16k_norm_mono_silence,spoof
real/file277_16k_norm_mono_silence,bonafide
fake/file1925_16k_norm_mono_silence,spoof
real/file1620_16k_norm_mono_silence,bonafide
fake/file921_16k_norm_mono_silence,spoof
real/file1103_16k_norm_mono_silence,bonafide
fake/file1753_16k_norm_mono_silence,spoof
real/file1435_16k_norm_mono_silence,bonafide
fake/file1070_16k_norm_mono_silence,spoof
real/file2070_16k_norm_mono_silence,bonafide
fake/file652_16k_norm_mono_silence,spoof
real/file1340_16k_norm_mono_silence,bonafide
fake/file2059_16k_norm_mono_silence,spoof
real/file2027_16k_norm_mono_silence,bonafide
fake/file660_16k_norm_mono_silence,spoof
real/file1900_16k_norm_mono_silence,bonafide
fake/file1224_16k_norm_mono_silence,spoof
real/file1545_16k_norm_mono_silence,bonafide
fake/file618_16k_norm_mono_silence,spoof
real/file1704_16k_norm_mono_silence,bonafide
fake/file1910_16k_norm_mono_silence,spoof
real/file1740_16k_norm_mono_silence,bonafide
fake/file2240_16k_norm_mono_silence,spoof
real/file640_16k_norm_mono_silence,bonafide
fake/file208_16k_norm_mono_silence,spoof
real/file730_16k_norm_mono_silence,bonafide
fake/file1523_16k_norm_mono_silence,spoof
real/file82_16k_norm_mono_silence,bonafide
fake/file1943_16k_norm_mono_silence,spoof
real/file19_16k_norm_mono_silence,bonafide
fake/file2157_16k_norm_mono_silence,spoof
real/file150_16k_norm_mono_silence,bonafide
fake/file980_16k_norm_mono_silence,spoof
real/file1629_16k_norm_mono_silence,bonafide
fake/file1554_16k_norm_mono_silence,spoof
real/file1432_16k_norm_mono_silence,bonafide
fake/file853_16k_norm_mono_silence,spoof
real/file25_16k_norm_mono_silence,bonafide
fake/file1672_16k_norm_mono_silence,spoof
